일시,평균기온
2023-01-01,-1.1114983686717306
2023-01-02,-1.2276434943636687
2023-01-03,-1.3610386994985308
2023-01-04,-1.4410376684221955
2023-01-05,-1.4866749049632517
2023-01-06,-1.5427250060661688
2023-01-07,-1.5136443273888514
2023-01-08,-1.588293335353347
2023-01-09,-1.5965261803680004
2023-01-10,-1.6070685333620887
2023-01-11,-1.5607501978788694
2023-01-12,-1.4897967361132434
2023-01-13,-1.4519780650724172
2023-01-14,-1.3625983126648098
2023-01-15,-1.4175279079738505
2023-01-16,-1.4486288156319294
2023-01-17,-1.5211776276622349
2023-01-18,-1.5674266907556298
2023-01-19,-1.6069597245218787
2023-01-20,-1.6824788606760102
2023-01-21,-1.69375951153369
2023-01-22,-1.8226794177869081
2023-01-23,-1.8903785662060475
2023-01-24,-1.9559072725502293
2023-01-25,-1.9503400579313244
2023-01-26,-1.8969577259505535
2023-01-27,-1.8461945935833093
2023-01-28,-1.7082483085385896
2023-01-29,-1.6764914529492678
2023-01-30,-1.5830061931444828
2023-01-31,-1.495851430005585
2023-02-01,-1.3522391247577232
2023-02-02,-1.1783375880211509
2023-02-03,-1.0244148650907423
2023-02-04,-0.7981383351829994
2023-02-05,-0.6890090998633571
2023-02-06,-0.5250435926531996
2023-02-07,-0.3710931648069735
2023-02-08,-0.16278849112006633
2023-02-09,0.07330196803228084
2023-02-10,0.28463300068905184
2023-02-11,0.5599064277246502
2023-02-12,0.7054614111418989
2023-02-13,0.8895480202334145
2023-02-14,1.044902136217372
2023-02-15,1.235459159813498
2023-02-16,1.4364893312775795
2023-02-17,1.599430961398328
2023-02-18,1.8185879156093723
2023-02-19,1.9066932921608757
2023-02-20,2.038210230840644
2023-02-21,2.1509689403052157
2023-02-22,2.312151220583825
2023-02-23,2.4980393863003876
2023-02-24,2.6588751864483964
2023-02-25,2.8859865119267347
2023-02-26,2.988098822053919
2023-02-27,3.1355563691710877
2023-02-28,3.2628726319500174
2023-03-01,3.4354412860614136
2023-03-02,3.629678360800572
